"customer_id","ls__customer_id__customer_name","customer_city","geo__customer_city__city_pushpin_longitude","geo__customer_city__city_pushpin_latitude","customer_country","customer_email","customer_state","customer_created_date","wdf__client_id"
"C-RXIHRI6Z","Christina Kirby","Charlotte","-80.83919","35.22638","United States","christina.kirby@sociisnatoque.net","North Carolina","2021-12-03","merchant__bigboxretailer"
"C-P27HESIH","Emily Cook","Milwaukee","-87.996917","43.192246","United States","emily.cook@bbc.co.uk","Wisconsin","2021-12-03","merchant__bigboxretailer"
"C-MV2EA3H9","Sally Daniels","Temple","-97.341171","31.091542","United States","sally.daniels@Aliquam.net","Texas","2021-12-04","merchant__clothing"
"C-00PNF0HE","Adam Sanders","Toledo","-83.8049","41.6062","United States","adam.sanders@velconvallis.ca","Ohio","2021-12-04","merchant__bigboxretailer"
"C-GOF9GR4L","Lawrence Farley","San Leandro","-122.127574","37.699451","United States","lawrence.farley@sociisnatoque.net","California","2021-12-04","merchant__electronics"
"C-GYS6SXLX","Jonathan Nguyen","Crestview","-86.1258","30.719253","United States","jonathan.nguyen@velconvallis.ca","Florida","2021-12-04","merchant__clothing"
"C-55K0Z0Q3","Sonya Cohen","Springfield","-89.6789","39.8517","United States","sonya.cohen@velconvallis.ca","Illinois","2021-12-05","merchant__electronics"
"C-MRKCP1KT","Jonathan Golden","Waterbury","-73.051532","41.558258","United States","jonathan.golden@nunc.net","Connecticut","2021-12-05","merchant__bigboxretailer"
"C-43QCM6LU","Michael Bauer","Great Falls","-111.3733","47.4873","United States","michael.bauer@yahoo.co.jp","Montana","2021-12-05","merchant__electronics"
"C-MSPJSXZW","Rachel Farmer","Montreal","-73.568936","45.503492","Canada","rachel.farmer@aliquet.com","Quebec","2021-12-06","merchant__bigboxretailer"
"C-FP1TDA3X","Karen Owen","Frederick","-77.410531","39.414384","United States","karen.owen@nonsollicitudin.net","Maryland","2021-12-06","merchant__electronics"
"C-AOE7ZHJI","Paul Diaz","Colchester","-73.147935","44.543970","United States","paul.diaz@nonsollicitudin.net","Vermont","2021-12-06","merchant__bigboxretailer"
"C-NQX2FY5R","Anna Webb","Gatineau","-75.693318","45.420867","Canada","anna.webb@yahoo.co.jp","Quebec","2021-12-06","merchant__electronics"
"C-KQ1P4XFR","Samantha Garcia","Arlington","-112.845973","33.437247","United States","samantha.garcia@bbc.co.uk","Arizona","2021-12-06","merchant__clothing"
"C-NNBC9C7E","Michele Harper","Lisle","-88.01181","41.797393","United States","michele.harper@velconvallis.ca","Illinois","2021-12-06","merchant__electronics"
"C-MLM48Z9E","Gregory Phillips","Louisville","-85.6774","38.2326","United States","gregory.phillips@viverra.org","Kentucky","2021-12-07","merchant__bigboxretailer"
"C-IDSY295B","Ann Willis","Lake Zurich","-87.955481","42.287551","United States","ann.willis@nonsollicitudin.net","Illinois","2021-12-08","merchant__clothing"
"C-78EFLXTV","Cindy Collins","Puslinch","-80.248416","43.542251","Canada","cindy.collins@velconvallis.ca","Ontario","2021-12-08","merchant__electronics"
"C-FY88NY7I","Jennifer Curry","Pocatello","-112.6034","42.9211","United States","jennifer.curry@bizjournals.com","Idaho","2021-12-08","merchant__bigboxretailer"
"C-V44YYPZ8","Joann Baldwin","Clinton","-83.96974","42.06848","United States","joann.baldwin@adobe.com","Michigan","2021-12-08","merchant__electronics"
"C-YXC15CS4","Angelica Woodard","Rock Springs","-109.0775","41.6041","United States","angelica.woodard@viverra.org","Wyoming","2021-12-08","merchant__clothing"
"C-9RJTBDUV","Paula Garcia","Springfield","-89.651139","39.794317","United States","paula.garcia@nonsollicitudin.net","Illinois","2021-12-08","merchant__bigboxretailer"
"C-QQAE8Y55","Kenneth Dixon","Chicago","-87.631140","41.892172","United States","kenneth.dixon@foxnews.com","Illinois","2021-12-08","merchant__bigboxretailer"
"C-2CUJ3H4F","Julia Haley","Kearney","-99.0019","40.7314","United States","julia.haley@sociisnatoque.net","Nebraska","2021-12-09","merchant__electronics"
"C-KYQ1T8P5","Mr. Kevin Smith","Salt Lake City","-111.881816","40.757853","United States","mr..kevin.smith@lacusMauris.net","Utah","2021-12-09","merchant__electronics"
"C-6JAUR7DH","John Gibson","New York","-73.969222","40.744749","United States","john.gibson@aliquet.com","New York","2021-12-09","merchant__electronics"
"C-YB3OB02V","Cody Knight","Norridgewock","-69.823869","44.628385","United States","cody.knight@sociisnatoque.net","Maine","2021-12-10","merchant__clothing"
"C-KPGQ3DEI","Christina Gilmore","Ellershouse","-64.133248","44.991375","Canada","christina.gilmore@euodio.ca","Nova Scotia","2021-12-10","merchant__electronics"
"C-HIMW9B2V","Kathy Gonzalez","Chicago","-87.631176","41.892153","United States","kathy.gonzalez@a.co.uk","Illinois","2021-12-10","merchant__electronics"
"C-PHTWW7A4","Nathan Gallagher","Welland","-82.943632","42.224615","Canada","nathan.gallagher@velconvallis.ca","Ontario","2021-12-10","merchant__electronics"
"C-98JH4RKO","Bryan Leblanc","Montreal","-73.568918","45.503497","Canada","bryan.leblanc@nonsollicitudin.net","Quebec","2021-12-10","merchant__clothing"
"C-8004G960","Julia Harris","Boston","-71.05438","42.35437","United States","julia.harris@lacusMauris.net","Massachusetts","2021-12-11","merchant__electronics"
"C-KQZOSORW","Joseph George","Milltown","-74.435582","40.495637","United States","joseph.george@Aliquam.net","New Jersey","2021-12-11","merchant__clothing"
"C-NYIOC2CO","Melvin Hernandez","Vance","-87.483940","33.196279","United States","melvin.hernandez@Aliquam.net","Alabama","2021-12-12","merchant__electronics"
"C-CEXRJEI6","Luis Jones","New York","-73.969235","40.744761","United States","luis.jones@nec.co.uk","New York","2021-12-12","merchant__electronics"
"C-4WDH7P35","Rebecca Garcia","Finksburg","-76.951979","39.397262","United States","rebecca.garcia@bbc.co.uk","Maryland","2021-12-12","merchant__electronics"
"C-8HUGOZ0V","Jacqueline Perez","Humble","-95.58333","29.660257","United States","jacqueline.perez@in.edu","Texas","2021-12-12","merchant__bigboxretailer"
"C-L3XWX7VJ","John Newman","Delhi","-91.385345","31.80788","United States","john.newman@viverra.org","Louisiana","2021-12-12","merchant__bigboxretailer"
"C-2FPS2JFO","Shannon Novak","Whitehorse","-135.05229266","60.71968864","Canada","shannon.novak@bbc.co.uk","Yukon","2021-12-13","merchant__electronics"
"C-JKMNRQMW","Jessica Fuller","Bozeman","-111.1578","45.7837","United States","jessica.fuller@viverra.org","Montana","2021-12-13","merchant__clothing"
"C-G2B4QVHF","Jimmy Lee","Anadarko","-98.439685","35.096293","United States","jimmy.lee@icq.com","Oklahoma","2021-12-13","merchant__clothing"
"C-9FHUSVJ6","Michael Roberts","Totowa","-74.228416","40.879781","United States","michael.roberts@bbc.co.uk","New Jersey","2021-12-13","merchant__electronics"
"C-5CSHF2NI","Jeremy Lopez","Santee","-117.157863","32.746733","United States","jeremy.lopez@viverra.org","California","2021-12-13","merchant__electronics"
"C-2M0KVHJM","Janet Cooper DVM","Rock Springs","-109.0723","41.6082","United States","janet.cooper.dvm@hexun.com","Wyoming","2021-12-13","merchant__electronics"
"C-XJUIC7WJ","Holly Thompson","Naperville","-88.153564","41.75094","United States","holly.thompson@a.co.uk","Illinois","2021-12-14","merchant__bigboxretailer"
"C-15RQ8012","Amanda Jackson","Cincinnati","-84.499235","39.14180","United States","amanda.jackson@furl.net","Ohio","2021-12-14","merchant__electronics"
"C-494TNLWJ","Peggy Mclean","Kearney","-99.0096","40.7378","United States","peggy.mclean@adobe.com","Nebraska","2021-12-14","merchant__electronics"
"C-CG60SBXX","Isaac Walker","Fredericton","-66.642229","45.957775","Canada","isaac.walker@foxnews.com","New Brunswick","2021-12-14","merchant__electronics"
"C-CQNWYNDB","Clifford Rodriguez","Oelwein","-92.07125","42.701452","United States","clifford.rodriguez@hexun.com","Iowa","2021-12-15","merchant__bigboxretailer"
"C-AL2CGW3C","Steven Simmons","Saint Louis","-90.192722","38.626223","United States","steven.simmons@nunc.net","Missouri","2021-12-15","merchant__electronics"
"C-XW12459Y","Mark Bowen","Kissimmee","-81.441686","28.293160","United States","mark.bowen@furl.net","Florida","2021-12-16","merchant__clothing"
"C-SDNJ6FFT","Ashley Davidson","Seattle","-122.31833","47.541199","United States","ashley.davidson@nunc.net","Washington","2021-12-16","merchant__bigboxretailer"
"C-WZCHY0ZZ","Amy Nichols","New York","-74.006012","40.712895","United States","amy.nichols@in.edu","New York","2021-12-16","merchant__bigboxretailer"
"C-E2W1U7E8","Amber Wilson","Topeka","-95.6269","39.0769","United States","amber.wilson@nonsollicitudin.net","Kansas","2021-12-17","merchant__clothing"
"C-J8329HPC","Brian Rich","Long Beach","-118.189921","33.768684","United States","brian.rich@furl.net","California","2021-12-17","merchant__electronics"
"C-GYB5EMRK","Margaret Hall","Houston","-95.366672","29.755824","United States","margaret.hall@nonsollicitudin.net","Texas","2021-12-17","merchant__electronics"
"C-R66656KK","Caleb Hamilton","Oshkosh","-88.534924","44.014527","United States","caleb.hamilton@Aliquam.net","Wisconsin","2021-12-17","merchant__electronics"
"C-C088BMKG","Cathy Coffey","Santee","-117.157825","32.746715","United States","cathy.coffey@velconvallis.ca","California","2021-12-18","merchant__electronics"
"C-UXZY90GM","Emily Gomez","Rancho Cordova","-121.201665","38.634152","United States","emily.gomez@sociisnatoque.net","California","2021-12-18","merchant__electronics"
"C-J2GWEP2S","Michael Cohen","Santee","-117.157824","32.746774","United States","michael.cohen@Aliquam.net","California","2021-12-18","merchant__bigboxretailer"
"C-AN8397GN","Amy Hunt MD","Riverside","-117.364966","33.984145","United States","amy.hunt.md@Aliquam.net","California","2021-12-18","merchant__bigboxretailer"
"C-O39EQQPU","Sarah Mccullough","Grand Rapids","-85.668142","42.963492","United States","sarah.mccullough@adobe.com","Michigan","2021-12-19","merchant__electronics"
"C-H9F86P9K","Grace Kelly","Houston","-95.363857","29.749738","United States","grace.kelly@foxnews.com","Texas","2021-12-19","merchant__bigboxretailer"
"C-ROVHUQYK","Robert Dodson","Beaconsfield","-73.868310","45.430956","Canada","robert.dodson@velconvallis.ca","Quebec","2021-12-19","merchant__electronics"
"C-JWT8RKSM","Robert Petty","Pickerington","-82.838448","39.955578","United States","robert.petty@a.co.uk","Ohio","2021-12-20","merchant__bigboxretailer"
"C-2L8WKBVI","Natasha Bell","Atlanta","-84.464156","33.910614","United States","natasha.bell@sociisnatoque.net","Georgia","2021-12-21","merchant__electronics"
"C-JK68ST1G","Nathan Peters","Springfield","-89.6780","39.8563","United States","nathan.peters@nec.co.uk","Illinois","2021-12-21","merchant__clothing"
"C-RC5VO40G","Matthew Henry","San Mateo","-122.347965","37.575229","United States","matthew.henry@Aliquam.net","California","2021-12-22","merchant__electronics"
"C-NM08GAV3","Mariah Willis","Hartford","-72.677811","41.767770","United States","mariah.willis@Aliquam.net","Connecticut","2021-12-22","merchant__clothing"
"C-I3QREVJN","David Roman","San Diego","-117.152936","32.718189","United States","david.roman@in.edu","California","2021-12-22","merchant__bigboxretailer"
"C-XB9LA8BL","Austin Gonzalez","Pocatello","-112.6025","42.9234","United States","austin.gonzalez@velconvallis.ca","Idaho","2021-12-23","merchant__bigboxretailer"
"C-ZHZ4EVNM","Angelica Mann","Moncton","-64.77582014","46.08888050","Canada","angelica.mann@sociisnatoque.net","New Brunswick","2021-12-23","merchant__electronics"
"C-LI15PRY9","Ronald Rose","Warren","-83.014755","42.514524","United States","ronald.rose@foxnews.com","Michigan","2021-12-23","merchant__electronics"
"C-RF8BK5RA","Veronica Armstrong","Sherbrooke","-71.892984","45.404230","Canada","veronica.armstrong@hexun.com","Quebec","2021-12-24","merchant__clothing"
"C-LG5HESTW","Andrew Figueroa Jr.","San Francisco","-122.43594","37.787589","United States","andrew.figueroa.jr.@hexun.com","California","2021-12-24","merchant__electronics"
"C-IW4NKKO0","Matthew Rodriguez","Oakland","-122.2630","37.833373","United States","matthew.rodriguez@bbc.co.uk","California","2021-12-24","merchant__clothing"
"C-62HWHQ4X","Kenneth Tanner","Cassville","-80.058672","39.716244","United States","kenneth.tanner@bizjournals.com","West Virginia","2021-12-24","merchant__clothing"
"C-D7BWWSZQ","Thomas Mason","Big Rapids","-85.486461","43.699366","United States","thomas.mason@aliquet.com","Michigan","2021-12-24","merchant__clothing"
"C-LJPYT76E","Bryan Wallace","Las Vegas","-115.139878","36.169912","United States","bryan.wallace@adobe.com","Nevada","2021-12-24","merchant__clothing"
"C-8A9SHWH3","Elizabeth Wilson","Vance","-87.483978","33.196270","United States","elizabeth.wilson@sociisnatoque.net","Alabama","2021-12-25","merchant__bigboxretailer"
"C-7B263PT1","Tammy Dunn","Bozeman","-111.1558","45.7883","United States","tammy.dunn@icq.com","Montana","2021-12-25","merchant__bigboxretailer"
"C-DXU52055","Jessica Harvey DDS","West Valley City","-112.001166","40.691667","United States","jessica.harvey.dds@hexun.com","Utah","2021-12-25","merchant__clothing"
"C-SV862A4I","Maria Mcfarland","Mena","-94.241760","34.581445","United States","maria.mcfarland@hexun.com","Arkansas","2021-12-25","merchant__electronics"
"C-87MNSQG0","Diane Elliott","Colchester","-73.147949","44.543957","United States","diane.elliott@velconvallis.ca","Vermont","2021-12-25","merchant__electronics"
"C-JNERO1TN","Mark Flores","Norridgewock","-69.823847","44.628311","United States","mark.flores@Aliquam.net","Maine","2021-12-25","merchant__electronics"
"C-YQNO803R","Kathleen Ray","Campbell","-121.889343","37.332339","United States","kathleen.ray@nec.co.uk","California","2021-12-26","merchant__electronics"
"C-2WYSTQSB","Chad Weiss","Cypress","-118.078177","33.907127","United States","chad.weiss@in.edu","California","2021-12-26","merchant__electronics"
"C-3O3OS1TS","Michael Ryan","Terryville","-72.942266","41.67273","United States","michael.ryan@nec.co.uk","Connecticut","2021-12-26","merchant__electronics"
"C-382WZHX8","Joseph Cruz","Leesburg","-81.87721","28.812356","United States","joseph.cruz@hexun.com","Florida","2021-12-27","merchant__electronics"
"C-BBTBO84W","Danielle Blake","San Diego","-117.1794","32.7339","United States","danielle.blake@adobe.com","California","2021-12-27","merchant__clothing"
"C-N0Q0OQLV","Jason Wilson","Schwenksville","-75.348913","40.200692","United States","jason.wilson@foxnews.com","Pennsylvania","2021-12-28","merchant__electronics"
"C-42K34AQS","Brianna Snyder","San Diego","-117.152950","32.718127","United States","brianna.snyder@bizjournals.com","California","2021-12-28","merchant__clothing"
"C-IW0WE41I","Robert Hobbs","Santa Maria","-120.433965","34.952666","United States","robert.hobbs@sociisnatoque.net","California","2021-12-28","merchant__clothing"
"C-YB9V8TND","Ian Lynch Jr.","San Diego","-117.113148","32.749779","United States","ian.lynch.jr.@euodio.ca","California","2021-12-28","merchant__clothing"
"C-JZTF35D4","Christine Irwin","Pittsburgh","-79.950275","40.526452","United States","christine.irwin@lacusMauris.net","Pennsylvania","2021-12-28","merchant__clothing"
"C-SKY3Y6JT","Barbara Zavala","Houston","-95.68458","29.78339","United States","barbara.zavala@velconvallis.ca","Texas","2021-12-29","merchant__bigboxretailer"
"C-WCS8V9VH","Chelsey Clark","Lawton","-98.395960","34.603640","United States","chelsey.clark@bbc.co.uk","Oklahoma","2021-12-29","merchant__electronics"
"C-FPTYTTL8","Robin Stewart","Lawton","-98.395912","34.603667","United States","robin.stewart@sociisnatoque.net","Oklahoma","2021-12-29","merchant__bigboxretailer"
"C-04D7HXG5","Jonathan Nash","Carleton Place","-76.147976","45.143224","Canada","jonathan.nash@aliquet.com","Ontario","2021-12-29","merchant__bigboxretailer"
"C-RHW4HCWM","Adam Donaldson","Fayetteville","-78.892754","35.054615","United States","adam.donaldson@a.co.uk","North Carolina","2021-12-29","merchant__electronics"
"C-JFMR7I5F","Elaine Fleming","Queensville","-79.410594","45.61752","Canada","elaine.fleming@sociisnatoque.net","Ontario","2021-12-30","merchant__clothing"
"C-0HBZUTS1","Sarah Mays","Kalamazoo","-85.562843","42.198427","United States","sarah.mays@foxnews.com","Michigan","2021-12-30","merchant__electronics"
"C-AQ8FLPKV","Barry Chavez","Butler","-94.335156","38.258964","United States","barry.chavez@bizjournals.com","Missouri","2021-12-30","merchant__electronics"
"C-9HJ8V283","Alexander Harris","Knoxville","-83.9822","35.8240","United States","alexander.harris@in.edu","Tennessee","2021-12-30","merchant__electronics"
"C-4HUKFXHN","Mary Dillon","Buckley","-122.251723","47.205676","United States","mary.dillon@adobe.com","Washington","2021-12-30","merchant__bigboxretailer"
"C-L1QGI4DE","Alan Rivera","Sylvan Lake","-114.097346","52.306580","Canada","alan.rivera@foxnews.com","Alberta","2021-12-31","merchant__bigboxretailer"
"C-BBG3UUIA","Marcia Dean","Gaspé","-64.48333066","48.83333255","Canada","marcia.dean@icq.com","Quebec","2021-12-31","merchant__bigboxretailer"
"C-0T48W8O6","Tasha Pratt","Santee","-117.157872","32.746722","United States","tasha.pratt@adobe.com","California","2022-01-01","merchant__bigboxretailer"
"C-SA44VESP","Tina Williams","Greer","-82.231385","34.942197","United States","tina.williams@hexun.com","South Carolina","2022-01-01","merchant__bigboxretailer"
